STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00229159,"VAN VLEET, MS US",9/13/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/14/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/15/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/16/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/17/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/18/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/19/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/20/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/21/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/22/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/23/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/24/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/25/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/26/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/27/2010,,,,,0.25,0,0,,,
USC00229159,"VAN VLEET, MS US",9/28/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/29/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",9/30/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/1/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/2/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/3/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/4/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/5/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/6/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/7/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/8/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/9/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/10/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/11/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/12/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/13/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/14/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/15/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/16/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/17/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/18/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/19/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/20/2010,,,,,0.38,0,0,,,
USC00229159,"VAN VLEET, MS US",10/21/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/22/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/23/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/24/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/25/2010,,,,,1.68,0,0,,,
USC00229159,"VAN VLEET, MS US",10/26/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/27/2010,,,,,0.15,0,0,,,
USC00229159,"VAN VLEET, MS US",10/28/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/29/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/30/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",10/31/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/1/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/2/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/3/2010,,,,,1.66,0,0,,,
USC00229159,"VAN VLEET, MS US",11/4/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/5/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/6/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/7/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/8/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/9/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/10/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/11/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/12/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/13/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/14/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/15/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/16/2010,,,,,0.72,0,0,,,
USC00229159,"VAN VLEET, MS US",11/17/2010,,,,,0.24,0,0,,,
USC00229159,"VAN VLEET, MS US",11/18/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/19/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/20/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/21/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/22/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/23/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/24/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/25/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/26/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/27/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/28/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/29/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",11/30/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/1/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/2/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/3/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/4/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/5/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/6/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/7/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/8/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/9/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/10/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/11/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/12/2010,,,,,0.75,0,0,,,
USC00229159,"VAN VLEET, MS US",12/13/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/14/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/15/2010,,,,,0.1,0,0,,,
USC00229159,"VAN VLEET, MS US",12/16/2010,,,,,0.1,0,0,,,
USC00229159,"VAN VLEET, MS US",12/17/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/18/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/19/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/20/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/21/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/22/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/23/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/24/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/25/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/26/2010,,,,,0.34,0,0,,,
USC00229159,"VAN VLEET, MS US",12/27/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/28/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/29/2010,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",12/30/2010,,,,,0.05,0,0,,,
USC00229159,"VAN VLEET, MS US",12/31/2010,,,,,0.02,0,0,,,
USC00229159,"VAN VLEET, MS US",1/1/2011,,,,,2.21,,,,,
USC00229159,"VAN VLEET, MS US",1/2/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/3/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/4/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/5/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/6/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/7/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/8/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/9/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/10/2011,,,,,,4,4,,,
USC00229159,"VAN VLEET, MS US",1/11/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/12/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/13/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/14/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/15/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/16/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/17/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/18/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/19/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/20/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/21/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/22/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/23/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/24/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/25/2011,,,,,0.64,,,,,
USC00229159,"VAN VLEET, MS US",1/26/2011,,,,,0.47,,,,,
USC00229159,"VAN VLEET, MS US",1/27/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/28/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/29/2011,,,,,1.33,,,,,
USC00229159,"VAN VLEET, MS US",1/30/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",1/31/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/1/2011,,,,,0.35,0,0,,,
USC00229159,"VAN VLEET, MS US",2/2/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/3/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/4/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/5/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/6/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/7/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/8/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/9/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/10/2011,,,,,,3.5,4,,,
USC00229159,"VAN VLEET, MS US",2/11/2011,,,,,0,0,3,,,
USC00229159,"VAN VLEET, MS US",2/12/2011,,,,,0,0,1,,,
USC00229159,"VAN VLEET, MS US",2/13/2011,,,,,0,0,0,,,
USC00229159,"VAN VLEET, MS US",2/14/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/15/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/16/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/17/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/18/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/19/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/20/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/21/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/22/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/23/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/24/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/25/2011,,,,,0.66,0,0,,,
USC00229159,"VAN VLEET, MS US",2/26/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/27/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",2/28/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/1/2011,,,,,0.03,0,0,,,
USC00229159,"VAN VLEET, MS US",3/2/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/3/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/4/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/5/2011,,,,,1.01,0,0,,,
USC00229159,"VAN VLEET, MS US",3/6/2011,,,,,1.45,0,0,,,
USC00229159,"VAN VLEET, MS US",3/7/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/8/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/9/2011,,,,,1.91,0,0,,,
USC00229159,"VAN VLEET, MS US",3/10/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/11/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/12/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/13/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/14/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/15/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/16/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/17/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/18/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/19/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/20/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/21/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/22/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/23/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/24/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/25/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/26/2011,,,,,0.12,0,0,,,
USC00229159,"VAN VLEET, MS US",3/27/2011,,,,,1.22,0,0,,,
USC00229159,"VAN VLEET, MS US",3/28/2011,,,,,0.7,0,0,,,
USC00229159,"VAN VLEET, MS US",3/29/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",3/30/2011,,,,,0.5,0,0,,,
USC00229159,"VAN VLEET, MS US",3/31/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/1/2011,,,,,0.05,,,,,
USC00229159,"VAN VLEET, MS US",4/2/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/3/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/4/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/5/2011,,,,,1.75,,,,,
USC00229159,"VAN VLEET, MS US",4/6/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/7/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/8/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/9/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/10/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/11/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/12/2011,,,,,0.12,,,,,
USC00229159,"VAN VLEET, MS US",4/13/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/14/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/15/2011,,,,,0.18,,,,,
USC00229159,"VAN VLEET, MS US",4/16/2011,,,,,1.95,,,,,
USC00229159,"VAN VLEET, MS US",4/17/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/18/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/19/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/20/2011,,,,,0.93,,,,,
USC00229159,"VAN VLEET, MS US",4/21/2011,,,,,3.1,,,,,
USC00229159,"VAN VLEET, MS US",4/22/2011,,,,,0.1,,,,,
USC00229159,"VAN VLEET, MS US",4/23/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/24/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/25/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/26/2011,2,,0.74,,0.74,,,,,
USC00229159,"VAN VLEET, MS US",4/27/2011,,,,,2.2,,,,,
USC00229159,"VAN VLEET, MS US",4/28/2011,,,,,0.8,,,,,
USC00229159,"VAN VLEET, MS US",4/29/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",4/30/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/1/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/2/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/3/2011,,,,,0.97,,,,,
USC00229159,"VAN VLEET, MS US",5/4/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/5/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/6/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/7/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/8/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/9/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/10/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/11/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/12/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/13/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/15/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/16/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/17/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/18/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/19/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/20/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/21/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/24/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/25/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/26/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/27/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/28/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/29/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/30/2011,,,,,0,,,,,
USC00229159,"VAN VLEET, MS US",5/31/2011,,,,,0,,,,,
USC00224265,"HOUSTON, MS US",6/24/2014,,,,,0,0,0,92,73,73
USC00224265,"HOUSTON, MS US",6/25/2014,,,,,0,0,0,85,71,71
USC00224265,"HOUSTON, MS US",6/26/2014,,,,,0,0,0,90,71,71
USC00224265,"HOUSTON, MS US",6/27/2014,,,,,2.2,0,0,83,70,71
USC00224265,"HOUSTON, MS US",6/28/2014,,,,,0.49,0,0,82,71,71
USC00224265,"HOUSTON, MS US",6/29/2014,,,,,0.46,0,0,89,70,76
USC00224265,"HOUSTON, MS US",6/30/2014,,,,,0,0,0,89,73,73
USC00224265,"HOUSTON, MS US",7/1/2014,,,,,0,0,0,91,73,74
USC00224265,"HOUSTON, MS US",7/2/2014,,,,,0,0,0,91,71,72
USC00224265,"HOUSTON, MS US",7/3/2014,,,,,0.99,0,0,91,67,68
USC00224265,"HOUSTON, MS US",7/4/2014,,,,,0,0,0,91,61,61
USC00224265,"HOUSTON, MS US",7/5/2014,,,,,0,0,0,83,58,58
USC00224265,"HOUSTON, MS US",7/6/2014,,,,,0,0,0,87,58,64
USC00224265,"HOUSTON, MS US",7/7/2014,,,,,0,0,0,89,64,65
USC00224265,"HOUSTON, MS US",7/8/2014,,,,,0,0,0,90,65,72
USC00224265,"HOUSTON, MS US",7/9/2014,,,,,0.86,0,0,88,70,70
USC00224265,"HOUSTON, MS US",7/10/2014,,,,,0.03,0,0,86,65,72
USC00224265,"HOUSTON, MS US",7/11/2014,,,,,0,0,0,90,70,71
USC00224265,"HOUSTON, MS US",7/12/2014,,,,,0,0,0,89,70,74
USC00224265,"HOUSTON, MS US",7/13/2014,,,,,0,0,0,93,71,71
USC00224265,"HOUSTON, MS US",7/14/2014,,,,,0,0,0,92,71,74
USC00224265,"HOUSTON, MS US",7/15/2014,,,,,0.04,0,0,92,71,71
USC00224265,"HOUSTON, MS US",7/16/2014,,,,,0.17,0,0,92,58,59
USC00224265,"HOUSTON, MS US",7/17/2014,,,,,0,0,0,80,59,67
USC00224265,"HOUSTON, MS US",7/18/2014,,,,,0.16,0,0,77,64,64
USC00224265,"HOUSTON, MS US",7/19/2014,,,,,2.46,0,0,72,64,67
USC00224265,"HOUSTON, MS US",7/20/2014,,,,,0,0,0,74,66,70
USC00224265,"HOUSTON, MS US",7/21/2014,,,,,0,0,0,84,66,66
USC00224265,"HOUSTON, MS US",7/22/2014,,,,,0,0,0,87,66,72
USC00224265,"HOUSTON, MS US",7/23/2014,,,,,0,0,0,89,72,73
USC00224265,"HOUSTON, MS US",7/24/2014,,,,,0,0,0,90,69,69
USC00224265,"HOUSTON, MS US",7/25/2014,,,,,0,0,0,87,60,64
USC00224265,"HOUSTON, MS US",7/26/2014,,,,,0,0,0,86,64,65
USC00224265,"HOUSTON, MS US",7/27/2014,,,,,0,0,0,92,65,74
USC00224265,"HOUSTON, MS US",7/28/2014,,,,,0,0,0,92,74,77
USC00224265,"HOUSTON, MS US",7/29/2014,,,,,0,0,0,87,65,66
USC00224265,"HOUSTON, MS US",7/30/2014,,,,,0,0,0,81,57,58
USC00224265,"HOUSTON, MS US",7/31/2014,,,,,0,0,0,83,58,69
USC00224265,"HOUSTON, MS US",8/1/2014,,,,,0,0,0,84,66,78
USC00224265,"HOUSTON, MS US",8/2/2014,,,,,0,0,0,85,71,72
USC00224265,"HOUSTON, MS US",8/3/2014,,,,,0.02,,,87,70,72
USC00224265,"HOUSTON, MS US",8/4/2014,,,,,0.04,0,0,88,70,71
USC00224265,"HOUSTON, MS US",8/5/2014,,,,,0,0,0,91,68,69
USC00224265,"HOUSTON, MS US",8/6/2014,,,,,0,0,0,92,68,71
USC00224265,"HOUSTON, MS US",8/7/2014,,,,,0,0,0,93,70,71
USC00224265,"HOUSTON, MS US",8/8/2014,,,,,0.36,0,0,92,71,71
USC00224265,"HOUSTON, MS US",8/9/2014,,,,,0.19,0,0,92,71,74
USC00224265,"HOUSTON, MS US",8/10/2014,,,,,0.04,0,0,90,73,74
USC00224265,"HOUSTON, MS US",8/11/2014,,,,,0,0,0,91,70,70
USC00224265,"HOUSTON, MS US",8/13/2014,2,,0,,,0,0,91,60,60
USC00224265,"HOUSTON, MS US",8/14/2014,,,,,0,0,0,84,58,59
USC00224265,"HOUSTON, MS US",8/15/2014,,,,,0,0,0,86,59,60
USC00224265,"HOUSTON, MS US",8/16/2014,,,,,0,0,0,87,60,64
USC00224265,"HOUSTON, MS US",8/17/2014,,,,,0,0,0,89,64,73
USC00224265,"HOUSTON, MS US",8/18/2014,,,,,0,0,0,90,70,72
USC00224265,"HOUSTON, MS US",8/19/2014,,,,,0.02,0,0,90,70,74
USC00224265,"HOUSTON, MS US",8/20/2014,,,,,0.03,0,0,93,74,74
USC00224265,"HOUSTON, MS US",8/21/2014,,,,,0,0,0,94,72,76
USC00224265,"HOUSTON, MS US",8/22/2014,,,,,0,0,0,95,69,69
USC00224265,"HOUSTON, MS US",8/24/2014,2,,0,,,0,0,96,74,76
USC00224265,"HOUSTON, MS US",8/25/2014,,,,,0,0,0,98,75,75
USC00224265,"HOUSTON, MS US",8/26/2014,,,,,0,0,0,91,72,73
USC00224265,"HOUSTON, MS US",8/27/2014,,,,,0,0,0,89,66,71
USC00224265,"HOUSTON, MS US",8/29/2014,2,,0,,,0,0,94,65,67
USC00224265,"HOUSTON, MS US",8/30/2014,,,,,0,0,0,94,67,74
USC00224265,"HOUSTON, MS US",8/31/2014,,,,,1.68,0,0,86,71,71
USC00224265,"HOUSTON, MS US",9/2/2014,,,,,0,0,0,93,73,76
USC00224265,"HOUSTON, MS US",9/3/2014,,,,,0.6,0,0,85,70,71
USC00224265,"HOUSTON, MS US",9/4/2014,,,,,0.03,0,0,87,66,67
USC00224265,"HOUSTON, MS US",9/5/2014,,,,,0,0,0,91,66,70
USC00224265,"HOUSTON, MS US",9/6/2014,,,,,0,0,0,91,70,72
USC00224265,"HOUSTON, MS US",9/7/2014,,,,,0.11,0,0,92,71,71
USC00224265,"HOUSTON, MS US",9/8/2014,,,,,0,0,0,86,68,68
USC00224265,"HOUSTON, MS US",9/9/2014,,,,,0,0,0,89,68,73
USC00224265,"HOUSTON, MS US",9/10/2014,,,,,0,0,0,92,73,74
USC00224265,"HOUSTON, MS US",9/11/2014,,,,,0,0,0,92,73,74
USC00224265,"HOUSTON, MS US",9/12/2014,,,,,0.58,0,0,92,72,73
USC00224265,"HOUSTON, MS US",9/13/2014,,,,,0,0,0,79,62,63
USC00224265,"HOUSTON, MS US",9/14/2014,,,,,0,0,0,70,57,59
USC00224265,"HOUSTON, MS US",9/15/2014,,,,,0,0,0,83,59,63
USC00224265,"HOUSTON, MS US",9/16/2014,,,,,0.03,0,0,86,63,70
USC00224265,"HOUSTON, MS US",9/17/2014,,,,,0,0,0,89,63,64
USC00224265,"HOUSTON, MS US",9/18/2014,,,,,0,0,0,82,64,67
USC00224265,"HOUSTON, MS US",9/19/2014,,,,,0.7,0,0,88,66,66
USC00224265,"HOUSTON, MS US",9/20/2014,,,,,0,0,0,87,66,70
USC00224265,"HOUSTON, MS US",9/21/2014,,,,,0,0,0,87,64,64
USC00224265,"HOUSTON, MS US",9/22/2014,,,,,0,0,0,90,59,59
USC00224265,"HOUSTON, MS US",9/23/2014,,,,,0,0,0,79,51,51
USC00224265,"HOUSTON, MS US",9/24/2014,,,,,0,0,0,82,51,59
USC00224265,"HOUSTON, MS US",9/25/2014,,,,,0,0,0,82,56,56
USC00224265,"HOUSTON, MS US",9/26/2014,,,,,0,0,0,85,56,75
USC00224265,"HOUSTON, MS US",9/28/2014,2,,0,,,0,0,84,62,66
USC00224265,"HOUSTON, MS US",9/29/2014,,,,,0,0,0,84,62,67
USC00224265,"HOUSTON, MS US",9/30/2014,,,,,0,0,0,87,59,60
USC00224265,"HOUSTON, MS US",10/1/2014,,,,,0,0,0,86,59,59
USC00224265,"HOUSTON, MS US",10/2/2014,,,,,0,0,0,88,59,69
USC00224265,"HOUSTON, MS US",10/3/2014,,,,,1.04,0,0,83,65,66
